date,title,link,content
2022-11-27 11:46:40,"日언론 ""한국 기업, 메타버스 단말기 두각…LG와 삼성이 1,2위""",https://n.news.naver.com/mnews/article/421/0006484219?sid=104,"[




23일 경기도 고양시 킨텍스에서 열린 디지털미디어테크쇼에서 관람객들이 메타버스 체험을 하고 있다. 디지털미디어테크쇼는 대한민국 첨단ICT 기술과 융합된 'K-콘텐츠테크산업'의 현재와 미래를 조망할 수 있는 최초의 융복합 전시회다. 2022.11.23/뉴스1 ⓒ News1 임세영 기자(서울=뉴스1) 김민수 기자 = 메타버스 단말기 개발로 한국과 중국 기업들이 위상을 높이고 있다고 일본 경제신문이 자체 조사한 관련 특허 건수를 인용해 27일 보도했다. 니혼게이자이신문은 메타버스 단말기는 스마트폰의 다음 유력 전자기기가 될 것이며 2026년에 세계 시장은 10조엔(약 96조원) 규모까지 확대될 것으로 전망하면서 이같이 보도했다. 신문은 시장조사업체 사이버창연(創研)과 조사를 진행한 결과, 상위 20개 기업의 특허 수는 총 7760개였고 이중 기업의 국적별로는 미국이 57%, 한국이 19%, 중국이 12%로 뒤를 이었고, 일본은 8%에 그쳤다고 전했다. 신문은 2016년 이후에 미국과 일본, 유럽 등에서 출원된 VR(가상현실)과 AR(증강현실)의 관련 특허를 조사했다고 밝혔다. 가상공간 표시와 통신기술, 센서 등 약 20개 항목을 대상으로 했다. 보도에 따르면 기업별로는 LG전자와 삼성전자가 각각 1,2위를 차지했다. 특히 LG전자는 2010~2015년 조사에선 11위였다가 순위가 껑충 뛰었다. 신문은 ""한국 업체들은 디스플레이 배색과 반도체 등에 강점을 갖는다""면서 ""VR 단말기 등 완제품이 아닌 핵심 디바이스에서 빠르게 존재감을 높이고 있다""고 진단했다. 중국 업체의 경우엔 2010~2015년에는 20위 안에 들지 못했던 화웨이가 4위에 올랐다. 미국 업체는 10위 안에 메타와 마이크로소프트(MS) 등 6개 업체가 들었다. 일본 기업은 6위의 소니가 유일했다. 메타버스는 인터넷상의 가상 공간에서 개인이 스스로의 분신(아바타)을 조종해 다른 사람과 교류하거나 이벤트에 참가하도록 한다. 신문은 ""스마트폰 등에서도 이용할 수 있지만, 현장감을 높이려면 3차원 영상을 볼 수 있는 안경형 전용 단말기가 중요해진다""며 ""신기종을 미국 메타가 10월에 발매하는 등 각사가 개발에 각축을 벌이고 있다""고 전했다.
		]"
2022-11-29 16:15:00,로로젬-니트커뮤니케이션즈 손 잡았다! 메타버스 기반 브랜드 체험 마케팅 솔루션 공동 개발 나서,https://n.news.naver.com/mnews/article/277/0005184653?sid=101,"[




[사진= (왼쪽) 김한울 로로젬 대표, 김종대 니트커뮤니케이션즈 대표 / 브랜드 체험 마케팅 솔루션 구축 위한 MOU 체결]증강현실(AR) 솔루션 기업 로로젬(대표 김한울)과 종합 홍보 컨설턴시 니트커뮤니케이션즈(대표 김종대, 이하 니트컴)가 브랜드 체험 마케팅 솔루션 구축을 위해 전략적 업무 협약(MOU)을 체결했다고 밝혔다.지난 29일(화), 로로젬과 니트컴은 서울시 중구에 위치한 ‘1인 미디어 콤플렉스’ 오픈 스튜디오에서 협약식을 가졌다. 본 협약을 통해 양사는 AR, 게이미피케이션(Gamification), NFT 기술 등 메타버스를 기반으로 하는 브랜드 체험 마케팅 솔루션 사업 전반에 대한 공동 개발을 추진할 방침이다.본격적인 협업의 시작은 지난 25일 로로젬이 출시한 게임형 브랜드 체험 플랫폼 ‘CAZI(카지)’다. 로로젬은 자사 보유 기술력을 기반으로 플랫폼 고도화에 집중할 계획이며, 니트컴은 마케팅 및 PR 전문성을 결합해 기업과 고객의 니즈를 고려한 다채로운 상품 개발과 세일즈를 진행할 예정이다.로로젬 김한울 대표는 “앞으로 고객이 직접 체험할 수 있는 게이미피케이션, AR 등 메타버스 기반의 여러 디지털 요소를 활용한 다채로운 마케팅 활동이 등장할 것으로, 이 곳에서의 마케팅 활동이 기업 및 브랜드에게 상당히 중요한 역할을 하게 될 것이다”라며 “이번 협약을 통해 새로운 플랫폼을 선보이는 동시에 신뢰도 높은 서비스를 제공해 시장 내 좋은 성과를 이뤄낼 것이다”라고 전했다.니트커뮤니케이션즈 김종대 대표는 “관련 분양에서 고도의 기술력을 보유한 로로젬과의 파트너십을 진행하게 돼 매우 뜻 깊게 생각한다”며 “본 협약을 바탕으로 브랜드 체험 마케팅을 구체화할 수 있는 다양한 시도를 할 것이며, 검증된 솔루션을 통해 여러 기업과 AR, 게이미피케이션 및 온·오프라인 체험을 기반으로 한 마케팅 시장을 구축해 나갈 것이다”라고 밝혔다.
]"
2022-11-24 06:00:00,"메타버스 3사3색…글로벌 가는 SKT, 틈새 노리는 KT·LG",https://n.news.naver.com/mnews/article/003/0011554176?sid=101,"[
기사내용 요약SKT, '이프랜드' 49개국 출시…日 NTT도코모와 플랫폼 연결도KT, '지니버스' 내년 초 공개 예정…소통용 서비스 '메타라운지'까지LGU+, 자체 메타버스 아닌 '특화 메타버스' 초점…대학·오피스 등



[서울=뉴시스]SK텔레콤의 메타버스 플랫폼 '이프랜드' 글로벌 라운지에 구현된 다양한 인종의 아바타들. (사진=SK텔레콤 제공)[서울=뉴시스]윤현성 기자 = SK텔레콤이 자사의 메타버스 '이프랜드'의 글로벌 진출을 본격적으로 추진한다. 국내 이동통신 3사 가운데 메타버스 시장을 가장 빠르게 선점한 만큼 네이버 메타버스 '제페토'에 이어 글로벌 시장 입지를 다진다는 계획이다.메타버스 사업에 다소 늦게 뛰어든 KT와 LG유플러스는 SK텔레콤과는 다른 길을 찾아가고 있다. SK텔레콤이 K팝 콘텐츠·소셜미디어(SNS) 같이 흔히 생각하는 메타버스의 기능인 '엔터테인먼트'에 초점을 두고 있는 반면, 이들 양사는 메타버스를 홈서비스 혹은 특정 타겟을 겨냥한 플랫폼 등으로 삼는 양상이다.24일 업계에 따르면 SK텔레콤은 이프랜드를 북미, 유럽, 중동, 아시아 등 49개국에서 동시 출시한다고 밝혔다. 이프랜드가 출시된지 약 1년4개월 만에 본격적으로 해외 시장 공략에 나서게 됐다.이프랜드 글로벌 버전은 영어, 중국어, 일본어를 지원하며 손쉬운 체험을 위한 글로벌 라운지, 다양한 피부색의 아바타 등이 도입됐다. 아울러 SK텔레콤은 대륙별 주요 통신사업자와 손잡고 각 지역에 맞는 특화 기능도 탑재하기로 했다.특히 이웃국가인 일본의 경우에는 1위 통신사업자인 NTT도코모와 메타버스·통신 인프라·미디어 사업 등 3대 분야 동맹을 강화했는데, 이를 통해 양사의 메타버스 플랫폼을 연결하고 콘텐츠를 공동 제작하는 방안까지 검토될 예정이다.



SK텔레콤의 메타버스 플랫폼 '이프랜드'에서 진행되는 테마 공연 콘텐츠. (사진=SK텔레콤 제공) *재판매 및 DB 금지그간 이프랜드가 국내 서비스에서도 인기 아티스트 콘서트 등 다양한 공연 콘텐츠로 많은 호응을 얻어왔던 만큼 'K팝'도 글로벌 서비스의 핵심 콘텐츠가 될 전망이다. 글로벌 출시를 기념해 매주 다양한 K팝 라이브 콘텐츠가 공개되며, 오리지널 K팝 콘텐츠인 '더팬라이브 토크온', K팝 연습생 글로벌 오디션, 글로벌 신인 아이돌 육성 등도 이프랜드 내에서 진행된다.KT, 자체 메타버스 '지니버스' 출시 내년으로…'엔터' 아닌 '홈서비스' 중심]"
2022-11-24 21:01:01,13조원 쏟아부었는데… 직원도 사용않는 메타버스 [WEEKLY BIZ],https://n.news.naver.com/mnews/article/023/0003730599?sid=101,"[
저커버그 ‘회의론’ 딛고 성공할까							메타(옛 페이스북)에서 메타버스 사업을 총괄하는 비샬 샤 부사장은 지난 9월 내부 게시판에 “우리 직원 가운데 상당수가 호라이즌(메타의 메타버스 플랫폼)에서 그다지 많은 시간을 보내지 않고 있다”며 “우리가 그것을 좋아하지 않는다면 어떻게 우리 사용자들이 좋아할 것이라고 기대할 수 있겠느냐”는 글을 올렸다. 직원들조차 메타버스 플랫폼을 사용하지 않는다는 사실에 실망감을 표현한 것이다.작년 10월 사명까지 바꾸며 메타버스를 미래 먹거리로 낙점했던 메타가 안팎으로 ‘메타버스 회의론’에 휩싸였다. 지난 1년간 메타버스 기술에 100억달러 넘는 돈을 쏟아부었지만 사용자 확대는 지지부진하고 손실은 계속 늘어나고 있다. 마크 저커버그 최고경영자(CEO)는 메타버스를 “인터넷 클릭처럼 쉽게 시공간을 초월해 멀리 있는 사람과 만나고 새로운 창의적인 일을 할 수 있는 인터넷 다음 단계”라고 말했지만, 메타버스 개념 자체가 모호하다는 지적도 여전히 끊이지 않는다.



마크 저커버그 메타 CEO가 지난 6월 프랑스 파리에서 열린 스타트업 콘퍼런스에서 자사의 가상현실 플랫폼을 배경으로 메타버스에 대해 설명하고 있다. /로이터  직원들도 안 쓰는 메타버스							메타의 지난 3분기 순이익은 작년 같은 기간의 절반 수준인 44억달러에 불과하다. 가장 큰 수익원인 광고 시장 침체도 문제지만 메타버스 사업을 담당하는 ‘리얼리티 랩스’ 부문의 적자가 이익을 크게 갉아먹었다. 작년 한 해 리얼리티 랩스 부문은 102억달러 적자를 냈고, 올해 역시 3분기까지 누적 94억달러의 적자를 기록하고 있다. 더 큰 문제는 외형적인 성장조차 멈췄다는 점이다. 리얼리티 랩스 매출은 작년 23억달러에서 올해 14억달러(3분기 누적)로 오히려 감소 추세다. 실적에 타격을 입은 메타는 결국 지난 9일 1만1000여 명에 달하는 대규모 정리 해고를 단행했다.메타의 메타버스 사업은 크게 플랫폼과 기기 사업으로 구성된다. 사용자들이 메타가 만든 VR(가상현실) 헤드셋을 착용하고 가상세계 ‘호라이즌 월드’에 접속해 아바타를 통해 쇼핑과 업무, 소통 등을 할 수 있게 한다는 게 기본 구상이다. 그러나 지금까지 성과는 기대에 크게 못 미친다. 월스트리트저널에 따르면 메타는 올 연말까지 호라이즌의 월 활성 이용자 수 50만명을 목표로 했지만 최근 28만명으로 크게 낮췄고, 현재 월 이용자 수는 20만명에 못 미치는 것으로 추정된다. 지난 2월 30만명을 돌파했다고 발표한 것을 비춰보면 오히려 하락한 셈이다. VR 헤드셋은 플랫폼보다는 사정이 낫지만, 구매 고객 절반 이상이 6개월 후에는 사용하지 않는 것으로 조사됐다. 즐길 거리가 부족하고 장시간 착용이 불편하다는 지적이 꾸준하다.그러자 메타버스 사업에 대한 회의론이 내부에서도 불거지고 있다. 지난 5월 직장인 익명 커뮤니티앱 블라인드가 메타 직원 1000명을 대상으로 한 설문조사에서 응답자의 58%만이 회사의 메타버스 전략을 이해한다고 답변했다. 뉴욕타임스는 최근 익명의 내부 직원들을 인용해 “일부 직원들은 메타버스 프로젝트를 ‘마크 저커버그를 행복하게 하다(make Mark happy)’의 약어인 ‘MMH’라고 부른다”고 보도했다. 올해 저커버그 CEO가 각 팀에 호라이즌 워크룸(가상 회의실)에서 회의를 하라고 요청했는데, 많은 직원이 VR 헤드셋을 아직 사지 않았거나 호라이즌에 연결 설정을 해놓지 않아 허둥지둥했다는 증언도 나왔다.미래가 불투명한 사업에 돈을 쏟아붓는 데 대한 투자자들의 불만도 커지고 있다. 메타 주식 200만주를 보유한 헤지펀드 알티미터캐피털은 메타에 “메타버스 기술에 대한 투자를 연간 50억달러 이하로 줄이라”고 요구하고 나섰다. 이 회사의 브래드 거스트너 CEO는 지난달 공개 서한을 보내 “사람들은 메타버스가 무엇을 의미하는지조차 혼란스러워한다”며 “알 수 없는 미래에 대한 1000억달러(연간 100억달러씩 10년간 투자) 이상의 투자는 실리콘밸리 기준으로도 거대하고 끔찍하다”고 했다.



 내 갈 길 간다는 메타							실리콘밸리 경쟁자들도 메타버스 회의론을 쏟아내고 있다. 소셜미디어 업체 스냅의 에번 스피걸 CEO는 지난달 한 콘퍼런스에서 메타버스를 ‘컴퓨터 안에 사는 것’으로 정의한 뒤 “사람들이 긴 하루를 마치고 직장에서 집으로 돌아와 가장 하고 싶지 않은 일이 바로 그것”이라고 말했다. 지난 4월에는 “메타버스라는 용어는 매우 애매모호하고 가설적이라 우리는 그 단어를 쓰지 않는다”며 “메타버스의 많은 부분이 현실을 대체하도록 설계되었지만 사람들은 근본적으로 현실 세계를 사랑하고 친구들과 직접 함께 있기를 원한다”고 주장했다.팀 쿡 애플 CEO도 지난달 한 언론과의 인터뷰에서 “어떤 기술이든 사람들이 직관적으로 이해할 수 있는지가 매우 중요하다”며 “그런데 메타버스가 뭔지 보통 사람들이 이해할 수 있을지 나는 잘 모르겠다”고 했다. 메타가 주력하는 VR 기술에 대해서도 “분명 특정 목적으로는 쓰임새가 있지만 소통을 제대로 할 수 있는 방법은 아니고, 평생 그렇게 살고 싶지 않을 것 같다”고 했다. 스냅이나 애플은 VR 기술보다는 현실 세계에 기반한 AR(증강 현실) 기술에 투자를 집중하고 있다.메타버스가 미래의 대세가 될 수 있을지에 대해서는 전문가들 사이에서도 의견이 팽팽히 갈린다. 지난 6월 퓨리서치센터가 업계 관계자와 전문가, 연구원 등 624명에게 “2040년쯤엔 메타버스 기술이 고도로 발달해 5억명 이상의 사람에게 일상생활의 일부가 될 것으로 보느냐”고 물었더니 ‘그렇다’와 ‘아니다’가 각각 54%, 46%로 나왔다.



메타의 메타버스 서비스 '호라이즌 월드'. /메타 제공										하지만 메타는 기존 메타버스 전략을 수정하거나 투자를 줄일 계획은 없다는 입장을 고수하고 있다. 앤디 스톤 메타 대변인은 “새롭고 혁신적인 기술에 대해 냉소적이 되는 것은 쉽다”며 “이것을 실제로 구축하는 것은 훨씬 어렵지만 우리는 메타버스가 컴퓨팅의 미래라고 믿기 때문에 그렇게 하고 있다”고 했다.다만 메타는 지난달 내놓은 VR 헤드셋 ‘퀘스트 프로’에서 현실 세계와 가상 세계를 섞은 혼합 현실(MR) 기능을 강화하며 VR 일변도에서 벗어나고 있다. 지난달 마이크로소프트와 파트너십을 맺고 VR 기기에서 엑셀, 파워포인트 같은 프로그램을 쓸 수 있게 하는 등 업무용 시장 공략에도 공을 들이고 있다. 저커버그 CEO는 최근 실적 발표 자리에서 “퀘스트 프로를 사용해 가상·혼합 현실에서 일하면 궁극적으로 PC보다 훨씬 더 나은 결과를 얻을 수 있다”고 주장했다.WEEKLY BIZ Newsletter 구독하기 ☞ https://page.stibee.com/subscriptions/146096
]"
2022-11-27 09:53:01,"“LG·삼성, 메타버스 특허 1~2위···단말기 핵심 부품에서 두각”",https://n.news.naver.com/mnews/article/032/0003188878?sid=101,"[




가상·혼합현실 헤드셋 이미지. 메타 제공.LG전자와 삼성전자 등 한국 기업이 메타버스 단말기 주요 특허를 가장 많이 보유하고 있다고 일본 니혼게이자이 신문이 27일 보도했다.이날 니혼게이자이는 연구기관 ‘사이버소켄’과 함께 2016년 이후 미국·유럽·일본 등에서 출원된 가상현실(VR)·증강현실(AR) 등 메타버스 관련 주요 특허를 조사한 결과, LG전자와 삼성전자가 특허 보유 수에서 각각 1위와 2위를 차지했다고 밝혔다.LG전자는 2010~2015년 메타버스 관련 특허 보유 순위 11위에서 이번에 1위로 뛰어올랐다. 삼성전자는 2010~2015년에 이어 2위 자리를 유지했다. 이들 기업은 디스플레이 관련 VR·AR 특허를 다수 보유하고 있고, 웨어러블 기기 조작을 위한 센서 기술 등에도 투자하고 있는 것으로 나타났다.이 신문은 “한국 기업은 디스플레이와 반도체 분야에 강점이 있다”며 “VR 단말기 등 완성품보다는 핵심 장치에서 빠르게 존재감을 높이고 있다”고 분석했다.이어 메타(3위, 미국), 화웨이(4위, 중국), 마이크로소프트(5위, 미국) 순이었다. 특히 화웨이는 2010~2015년 특허 보유 순위에서는 20위 안에도 들지 못했지만 2016년 이후에는 특허 출원 수가 대폭 늘면서 순위가 급등했다. 화웨이는 영상 재생과 화상처리 분야의 특허가 많은 것으로 분석됐다. 게임 분야에서 가상공간 기술을 축적한 소니가 6위로, 일본 기업으로 유일하게 10위 안에 들었다.상위 20개 기업의 특허 건수 7760건을 국가별로 분석하면 미국이 57％로 가장 많고, 한국(19%), 중국(12%) 순이었다. 이에 비해 일본은 8%에 그쳐 상대적으로 저조했다.메타버스는 가공, 추상을 뜻하는 메타(meta)와 현실을 의미하는 유니버스(Universe)의 합성어로 3차원 가상세계를 가리킨다. 기존의 가상현실(VR)보다 진일보한 개념으로 웹과 인터넷 등의 가상세계가 현실세계와 연관되는 형태다. 미국의 시장조사회사 IDC에 따르면 VR·AR 단말기를 포함한 메타버스 시장은 2026년 747억 달러(약 90조원)로, 지난해 대비 5배 이상 성장할 것으로 전망된다.니혼게이자이는 “메타버스 단말기가 향후 스마트폰처럼 많은 사람이 이용하는 전자기기가 될 가능성이 크다”며 “일본 기업의 대응이 늦어지는 동안, 한국·중국 기업은 거대 시장의 주도권을 잡기 위해 초석을 다지고 있다”고 평가했다.
		]"
2022-11-27 11:16:10,"'디자인으로 보는 지역사회'…서울디자인재단, 메타버스 전시",https://n.news.naver.com/mnews/article/001/0013604490?sid=102,"[




서울디자인재단 '서울, 다시 그리다'전 [서울디자인재단 제공. 재판매 및 DB 금지](서울=연합뉴스) 고은지 기자 = 서울디자인재단은 지역사회의 면면을 다룬 전시 '서울, 다시 그리다'를 11월 28일∼12월 31일 메타버스 DDP타운(게더타운)에서 온라인으로 진행한다고 27일 밝혔다.    이번 전시는 서울디자인재단이 2013년부터 진행해온 서울디자인컨설턴트 사업 참여 작가들의 작품으로 구성됐다. 이 사업은 전문가 지도를 받은 청년 디자이너들이 지방자치단체, 공공기관에서 요청하는 지역 문제를 디자인으로 해결하는 프로젝트다.     전시에는 송파구 송파동과 가락동 일대 전승된 가면극 송파산대놀이의 춤사위를 캐릭터화한 '산대 돗자리', 관악구 공용주차장 한편에 완성한 교통약자를 위한 배려주차면, 서울시 소방재난본부가 주최하는 행사 '서울안전한마당'과 관련된 대체불가토큰(NFT) 등이 출품됐다. 전시는 DDP타운에서 무료로 볼 수 있다.    서울디자인재단 이경돈 대표는 ""서울디자인컨설턴트들이 이뤄내는 작은 시도들이 쌓여서 누구나 안심하고 편하게 살 수 있는 서울, 더 살기 좋은 서울이 되는 큰 변화를 가져올 것이라고 믿는다""고 말했다.    eun@yna.co.kr
]"
2022-11-29 09:17:25,"SKT, 싱가포르 통신사 싱텔과 메타버스 사업 파트너십 체결",https://n.news.naver.com/mnews/article/421/0006488142?sid=105,"[




(서울=뉴스1) = SK텔레콤이 싱가포르 1위 통신 사업자인 싱텔(Singtel)그룹과 메타버스 사업을 공동 추진하기 위한 업무협약(MOU)을 체결했다고 29일 밝혔다.하민용 SKT 최고사업개발책임자(CDO)(오른쪽)과 아나 입 싱텔 고객 담당 CEO가 지난 28일 영상회의를 통해 협약 후 기념 촬영을 하고 있다. (SK텔레콤 제공) 2022.11.29/뉴스1
		]"
2022-11-24 13:10:01,"장현국 위메이드 ""메타버스, 블록체인 연결 게임 생태계""",https://n.news.naver.com/mnews/article/092/0002274636?sid=105,"[
23일 서울대 미래산업포럼 주제 발표자로 참석장현국 위메이드 대표가 지난 23일 서울대학교에서 열린 2022 미래산업포럼 '메타버스와 NFT생태계 동향과 전망'을 통해 “메타버스는 블록체인을 통해 연결된 거대한 게임 생태계”라고 정의했다.이날 주제 발표자에 나선 장현국 대표는 “진정한 메타버스는 나와는 또 다른 자아가 존재해야 하고 재미가 보장되어야 하며 경제적 가치가 현실로 이어져야 하는데, 블록체인 게임이 이 모든 것을 가능하게 한다”고 설명했다.이어 “첫 번째, 두 번째 조건은 기존 게임들도 잘 갖추고 있지만 경제적 가치는 각각의 섬 안에 갇혔다”며, “게임과 블록체인이 만났을 때 이용자가 아이템을 소유하게 되고, 여러 게임이 경제적이나 플레이적으로 연결되는 인터게임 이코노미와 인터게임 플레이, 즉 메타버스가 형성될 것“이라고 덧붙였다.



장현국 위메이드 대표가 서울대에서 개최된 2022 미래산업포럼에서 주제 발표를 했다.장 대표는 위메이드가 서비스 중인 게임을 메타버스 실현의 예로 들었다. 장 대표는 “지난해 출시한 미르4 글로벌이 현재까지 시장에서 가장 성공한 블록체인 게임”이라며, “다음달 글로벌 시장에 출시하는 미르M은 미르4의 하이드라(HYDRA)를 직접 사용함으로써, 두 게임의 토크노믹스가 연결될 것”이라고 설명했다.이번 포럼에는 서울대학교 경영대학 재학생과 교직원, 관련 산업 종사자들이 참석했다. 추후 서울대학교 경영대학 공식 유튜브에서 다시 볼 수 있다.한편, 2022 미래산업포럼은 서울대학교 벤처경영기업가센터에서 주관하는 행사다. 4차 산업혁명 시대를 선도하고 창업 생태계를 이끌고 있는 주요 산업에 대해 발표와 토론을 진행한다. 올 6월부터 ‘디지털 자산거래와 가상화폐의 미래’, ‘온라인 플랫폼 생태계의 진화와 혁신’, ‘초거대 AI 생태계와 미래 방향’ 등을 주제로 열리고 있다.
]"
2022-11-28 12:11:02,"휴비즈ICT, 튜닝종합센터 메타버스 플랫폼 시범서비스 시작",https://n.news.naver.com/mnews/article/030/0003062107?sid=102,"[
디지털 트윈기반 튜닝 메타버스 서비스 플랫폼에 튜닝업체 10개사 입점입점업체로부터 튜닝관련 데이터 제공받아 시장규모 분석 및 정책방향제시메타버스 가상공간에서 자동차 튜닝 관련 정보를 공유하고 튜닝 장착 체험까지 할 수 있는 서비스가 등장했다. 튜닝 산업 활성화 기폭제가 될 전망이다.휴비즈아이씨티(대표 심희택)는 디지털 트윈 기술을 기반으로 구축 중인 자동차 튜닝 종합센터 메타버스 서비스 플랫폼에 튜닝업체 10개사가 이미 입점해 시범서비스를 시작했다고 28일 밝혔다.이번 플랫폼은 과학기술정보통신부 'SW융합클러스터2.0 SW 융합제품 상용화 지원사업'에 선정돼 김천시, 포항테크노파크 경북SW진흥본부, TS한국교통안전공단 지원으로 개발 중이다. 자동차 튜닝 관련 수요자와 공급자가 정보를 공유하고 실거래를 유도해 튜닝산업이 활성화될 수 있도록 지원하는 플랫폼이다. 특히 자동차 구조변경 인허가 업무를 맡은 TS한국교통안전공단 지원을 받아 개발 중이어서 수요자의 원활한 튜닝을 지원할 수 있다.



자동차 튜닝 종합센터 메타버스 서비스 플랫폼에 비바모빌리티가 입점한 모습.휴비즈아이씨티가 구축 중인 이번 플랫폼에는 현재 KD특장, 계백자동차, 대명특장차, 범강이엔지, 비바모빌리티, 휴먼캠핑카 등 빌드업 업체 6곳과 네오테크, TESK, 바이오라이트, 테라팩토리 등 튠업 업체 4곳이 입점했다.휴비즈아이씨티는 입점업체로부터 튜닝관련 다양한 데이터를 제공받아 시장규모 분석 및 정책방향 제시에 활용할 계획이다. 아울러 플랫폼내 홍보관을 통해 입점업체 제품을 적극 홍보하기로 했다. 플랫폼으로 인해 자동차 튜닝 부품 판매 관련 지역 기업 매출이 10% 이상 늘어날 것으로 기대하고 있다.



자동차 튜닝 종합센터 메타버스 서비스 플랫폼 입구특히 자동차 튜닝 종합센터 메타버스 서비스 플랫폼은 김천시와 TS한국교통안전공단과 연계돼 튜닝 모빌리티 관련 지역산업 활성화에도 기여할 전망이다. 이번 플랫폼사업으로 2명의 신규 인력을 고용, 일자리 창출에도 기여했다.심희택 대표는 “SW융합클러스터2.0 SW융합제품 상용화 지원사업 2차년도에는 튜닝 성능과 안전시험센터 가상체험서비스 구축, 챗봇 기능 추가, 튜닝 업체 입점 서비스 강화, TS알리고 플랫폼과 연계 등을 통해 자동차 튜닝 종합센터 메타버스 서비스 플랫폼을 최종 구축할 계획”이라고 밝혔다.
]"
2022-11-28 16:06:11,현실과 가상을 잇는 커뮤니티형 메타버스,https://n.news.naver.com/mnews/article/009/0005051960?sid=101,"[




제프월드는 커뮤니티를 기반으로 한 블록체인 메타버스 플랫폼이다. 핀테크업체 다날그룹의 결제 인프라스트럭처를 메타버스 공간에 접목해 메타커머스를 구현하고 있다. 제프월드는 전자상거래 거래대금이 폭발적으로 성장한 것처럼 메타버스 내 쇼핑·엔터테인먼트 등 결제 시장을 선점하기 위해 노력하고 있다.제프월드의 핵심 사업은 광고 비즈니스와 결제 인프라 구축이다. 제프월드는 기업들이 메타버스 내 공간을 임대해 메타버스 활동에 익숙한 세대를 대상으로 자사의 제품·브랜드·콘텐츠를 노출할 수 있도록 돕는다.. 특히 메타버스에 익숙하고 새로운 소비층으로 부상 중인 20·30대 고객에게 기업 브랜드를 지속적으로 어필할 수 있다. 소비자는 편리하고 합리적인 구매 활동이 가능해진다.



이때 제프월드는 판매자와 구매자가 제프의 결제망을 활용해 커머스 활동을 할 수 있도록 지원한다. 그리고 플랫폼 내에서 발생하는 거래금액의 일부분을 플랫폼 수수료로 수취한다. 사업자와 소비자의 활동이 활발할수록 제프월드의 수익성도 개선되는 구조인 것이다.제프월드에 접속한 유저는 제프 생태계에 이바지한 만큼 리워드를 획득할 수 있고, 이 리워드를 다양한 형태로 소비 가능하다. 또 때와 장소에 맞는 아바타로 개성을 살리고 가상세계에 나만의 공간을 마련해 개인 방송, 프라이빗 미팅, 취미 생활 등 세컨드 라이프를 즐길 수 있다.다양한 커뮤니티 형성을 위해 제프월드는 도미노피자, SRT, 롯데멤버스, 소노앤리조트, 조이시티 등 각 분야 대표 기업들과 제휴를 맺었다. 또 기존 커뮤니티를 보유하고 있는 국내외 대체불가토큰(NFT) 프로젝트와 협업해 많은 유저가 제프월드로 유입될 수 있도록 힘쓰고 있다.앞서 제프월드는 지난 8월 1차 랜드세일을 진행했다. 제프월드가 준비한 물량 2800개가 전부 판매됐다. 제프월드는 서비스 오픈 전까지 총 9725개의 랜드를 판매할 계획이다.
]"
2022-11-28 17:16:04,"메타버스 부동산 거래소 메버(mever) ""스토어 오픈 1주일 만에 수익자 나와""",https://n.news.naver.com/mnews/article/030/0003062269?sid=101,"[




메타버스 부동산 거래소 메버가 강남 스토어를 오픈한지 1주일 만에 200% 수익자가 나왔다고 밝혔다.업계에 따르면, 헤럴드경제에서 주관하는 2022대한민국 문화경영 메타버스 부문 대상 및 중소기업진흥공단 이사장상까지 거머쥔 메버가, 세계적으로 유례가 없는 '메타버스 부동산 거래소' 런칭 1주일 만에 오픈런 행사를 성황리에 마쳤다.



'메타버스 부동산 거래소'란 실물경제의 부동산을 3D로 구현하고, 합법적 지적재산권(IP)으로 자산화 시켜서 수익을 얻는 전문 스토어를 말한다. 일반적인 NFT, 코인 등 가상 자산 거래소와 달리, 메버는 고객의 메타버스 부동산을 기술특허로 권리화 시켜서 거래하는 스토어다. 특히, 부동산 매매시 국가에서 제공하는 등기권리증, 등기부등본으로 투명한 정보를 확인할 수 있듯이, 메버는 고객의 메타버스 부동산을 특허청과 자동 연계된 특허증 및 특허거래 이력까지 투명하게 제공함으로서 소비자들의 신뢰를 얻고 있다는 것이 특징이다.KAIST 출신 특허법인 BLT 박기현 변리사에 따르면, “가상자산이 아닌 지식재산권(IP)과 1:1매칭하여 메타버스 부동산을 거래하는 특허는 메버가 유일하다”며 “전세계적인 가상자산 버블 붕괴속에서 유일하게 실물경제와 연동하는 기업이 결국 위너가 될 것”이라고 말했다.메버 개발 관계자에 따르면, “메타버스 부동산이, 현실 강남 부동산 처럼, 평당 억대의 가치까지 올라갈 수 있는 객관적 기술지표를 선보일 것이다” “핵심 지표 중의 하나는 현실의 강남부동산 상권매출과 메타버스 강남부동산의 상권매출을 비교하여 검증받는 것이다” 라고 말했다.장동욱 메버스토어 1호점 대표는 ""돈이되는 특허권을 메타버스 부동산 형태로 거래하여, 임대 수익 창출까지 가맹수익을 올려 가족의 꿈을 이룰 것""이라고 말했다이상민 메버 대표는 “올해 12월31일까지 오픈 한달간, 메타버스 강남 부동산을 현실가격 대비 1/100 수준인 평당 100만 원에 초기 제공함으로서 다양한 수익화 사례를 투명하고 지속적으로 알리겠다”고 말했다.
]"
